Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC%ofSD,SSeff,AC.200,psrf
0.631639506621987,4.13701348963962,18.1984245250229,6.20258576477408,6.07185659060613,2.57455740368226,0.0365405369534255,0.6,27612,-0.00474143645618972,1.00007815696053
4.5074014235859,13.4757499161183,32.6223909475987,15.642321345164,8.50462607773517,10.6843980087938,0.0495208390800398,0.6,29494,0.00360745682050526,1.00009421905926
27.2389564318428,47.4869871188945,77.9091350890588,49.8104946842952,13.8093400865715,43.5421116668955,0.0797282621631312,0.6,30000,0.00229050583253957,1.00024737124656
32.4136774650345,54.1418576173003,84.7324669906909,56.3030937608524,14.3239200849902,50.598036663782,0.0848517273828677,0.6,28497,0.00123775380070394,1.00007346257667
18.1693149617094,35.1678492400183,61.3058531482824,37.3799684791912,12.0039547762512,32.3657849335429,0.069304865214087,0.6,30000,0.000978692869720255,1.00009960573623
2.10182587071827,8.21076916293766,24.9357428241139,10.370773211328,7.3038697432379,5.93779118161065,0.0421689116238436,0.6,30000,0.000583615101133694,0.999995977959115
4.77726835730152,13.8840845418092,32.9207066841915,16.0284980386056,8.45540916859311,11.3695527228157,0.0475299424143607,0.6,31647,-0.00994766093685547,0.999967681202501
17.6479688416675,34.7218218707433,60.5858309658539,36.8941828233653,11.9675059327174,31.7135581468219,0.0690944277178284,0.6,30000,-0.00837614108550387,0.99996174551997
14.6252760945525,31.7036938220553,59.1228089743691,33.9426973738205,12.2660990971239,28.1669210700914,0.162420291161262,1.3,5703,0.0742256025817634,1.0004576365892
0.000307206138005035,6.86763289348074,29.8501073234376,9.97164438803303,9.95636317288614,3.04695810047611,0.0574830895801549,0.6,30000,0.000221754223370121,1.00010740318284
56.1633821223809,86.1843324290763,125.171905035961,88.26048375334,18.2164614943628,82.5871428212821,0.172241557697135,0.9,11185,0.0219378274332635,1.00081834470408
60.9411555361959,92.1357246804303,132.233940982159,94.3979329653461,18.8290493904104,88.9155987230211,0.19956129862636,1.1,8902,0.0335485009024477,1.0000791512364
0.000501228496432304,6.89694813882198,30.3687922244309,10.0470245205068,10.1239925817328,3.04755414671056,0.0572332745616162,0.6,31290,0.00358248727727539,1.00015523850609
1.0790850870231,6.19122991602615,21.5558839235264,8.2652166280118,6.64772432167641,4.23983478413314,0.0391771883195878,0.6,28793,-0.00241185057416609,1.00000924468827
0.000217031764014169,6.89554641219968,29.6317913167358,9.96912843285661,9.95960417725303,3.0438637367021,0.0575018015275916,0.6,30000,-0.00724354351148167,1.00019693985201
13.7433332490368,29.4994031023476,54.2262040694547,31.7459132221265,11.4343039400798,26.7007090254456,0.0801043433018816,0.7,20375,0.0105921392466437,1.00009712683967
3.73051481414112,14.0131172067212,34.5688536215722,16.2251741059028,9.11421696538169,11.2221241898287,0.0656613025294979,0.7,19267,0.0182769052963125,1.00011664007866
3.29547765154059,11.3360880149718,29.564828099957,13.4438157365597,7.97033683128151,9.05119798144189,0.0465350312742691,0.6,29335,-0.00140325117456485,1.00007951563968
14.5875153838623,30.5748812661583,56.1432068394238,32.7176436492719,11.730691506841,27.2688070679559,0.0754676345179471,0.6,24162,-0.00168575230224939,1.00007453265555
0.0252900137160635,7.04032738343725,27.6213665943437,9.65886916513572,9.15889199935889,3.14695716539291,0.0973770680568967,1.1,8847,0.0484230424445217,1.00001447219246
9.41887263158024,22.5413364612114,45.7543042544089,24.7287386299559,10.3143037585524,19.5601354400788,0.0616187791700112,0.6,28019,-0.00450613891203328,0.999982739041318
0.0361534737447974,2.8628133638325,15.6570629880373,4.83168454191374,5.57988288632609,1.65076730608281,0.0343290659176998,0.6,26420,-0.00394355883897956,1.00027560419512
1.74822419512331,7.8048226359572,24.1826676581835,9.90645862908939,7.18396607022194,5.57032378449852,0.0421754943317923,0.6,29014,0.00601625198752706,1.00002231185513
4.58521267371625,14.3912188618999,33.9129800288112,16.5790372804036,8.67869214208932,11.9047693068217,0.0509162465985041,0.6,29053,-0.0104478424708189,1.00008617813021
0.00532237705674316,4.40797291635525,20.1002215137134,6.56566228634229,6.94365473339136,1.98439859652439,0.0667095044551433,1,10834,0.0455132447779752,1.00044780462026
6.63542109436615,17.4140091436361,38.1698129538078,19.6076194863108,9.25571682139431,14.647759576577,0.0531678459926046,0.6,30306,0.00317511039230013,1.00017647589194
18.9370806842866,37.7516376139729,64.9522623400821,39.9423431715862,12.590956046333,34.8335481527283,0.0828372408882755,0.7,23103,0.0128092201590808,1.00012015329915
4.95769074713724,20.8659384890398,45.5292101270439,22.6887974912388,10.5743358215821,18.6933110381329,0.107006506345437,1,9765,0.061271280338437,1.00033781640134
20.4759856578869,38.7120085721835,65.3456688036657,40.784210867586,12.4315128047004,35.8414337325231,0.0718484524233262,0.6,29937,-0.00443653780811611,1.00010450339665
0.000708107715397278,1.01928413683356,11.3569744157144,2.7326539502806,4.59312916150468,0.397989262807543,0.0302595093882727,0.7,23041,-0.0071936504165505,1.00072070854682
2.23604425209319,8.67183682829898,25.5806436696536,10.8368663143731,7.41327322411429,6.29410104445289,0.0444519919854447,0.6,27812,0.0107488361946221,1.00003953106866
2.0313378911535,8.50017180716719,25.9524660897047,10.6077976987509,7.39684653705147,6.29407348209512,0.042968942787915,0.6,29634,0.00499376893780094,1.00019165595708
