"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year","demographic"
0.973808518134167,0.978241161114521,0.0182704565615744,0.927195361005449,0.995748264772578,1.00009491332976,"phi.ad[16]",1986,"phi.ad[16]"
0.963286813448376,0.970589644833668,0.0275499389478498,0.891588281346029,0.994922117877363,1.00009127684589,"phi.ad[17]",1987,"phi.ad[17]"
0.968729540795317,0.974809074426816,0.0230696914467592,0.908512298040738,0.995429209800969,1.00014036723077,"phi.ad[18]",1987,"phi.ad[18]"
0.973537109002209,0.977875229049413,0.018115245929738,0.927615997442634,0.995640820912115,1.00015796972511,"phi.ad[19]",1988,"phi.ad[19]"
0.901893208006799,0.913288778957951,0.0637952497724118,0.752483853054182,0.988680924282228,1.00004646563476,"phi.ad[2]",1979,"phi.ad[2]"
0.840618745899594,0.840452240928727,0.0375695300563827,0.767514759251067,0.914231413414294,1.00022002584392,"phi.ad[20]",1988,"phi.ad[20]"
0.985055055940987,0.987212119919731,0.00949957293418177,0.961016848360778,0.997022281227922,1.0003121291876,"phi.ad[21]",1989,"phi.ad[21]"
0.980850075126953,0.983681810917925,0.0122812109051972,0.950078200723348,0.996365623241593,0.99998162289588,"phi.ad[22]",1989,"phi.ad[22]"
0.765251191766103,0.764174913793508,0.0300521344354222,0.709217687443347,0.827100739150105,1.00032833953478,"phi.ad[23]",1990,"phi.ad[23]"
0.977647121451126,0.981644797275931,0.0159767553926839,0.936213973005392,0.996322561639558,1.00007551361011,"phi.ad[24]",1990,"phi.ad[24]"
0.963520907795169,0.966790429076461,0.0206015644857171,0.915639168708915,0.993185164237606,0.999986016466538,"phi.ad[25]",1991,"phi.ad[25]"
0.959655680479822,0.960090962398711,0.0126500762470352,0.933162510096137,0.983338591315217,1.01006241564037,"phi.ad[26]",1991,"phi.ad[26]"
0.98953192086721,0.990830278099896,0.00625834648654403,0.974093253266359,0.997755569824998,1.00477683926708,"phi.ad[27]",1992,"phi.ad[27]"
0.977438042357975,0.979701956965097,0.0128809747030685,0.94739592262456,0.995682335111118,1.00164119267037,"phi.ad[28]",1992,"phi.ad[28]"
0.975638555147298,0.978535745423321,0.0148643692513052,0.939414357753478,0.99562358881581,1.00088240853025,"phi.ad[29]",1993,"phi.ad[29]"
0.936541521796979,0.953737551499954,0.0551536391306053,0.787329334387694,0.993798626149497,1.0001336824473,"phi.ad[3]",1980,"phi.ad[3]"
0.890636790065367,0.890047925281662,0.0275474843481854,0.839345581238718,0.947641269504917,1.00438200443385,"phi.ad[30]",1993,"phi.ad[30]"
0.922479436296648,0.92291086000823,0.0216248924405038,0.878777721697675,0.96351844128101,1.03856941515701,"phi.ad[31]",1994,"phi.ad[31]"
0.944883806028437,0.945743300485749,0.0187033982768883,0.906071638649951,0.979336008938521,1.01860994684443,"phi.ad[32]",1994,"phi.ad[32]"
0.979277357415578,0.981394652486599,0.0116941587416532,0.951292382196147,0.9955559718633,1.00255623934627,"phi.ad[33]",1995,"phi.ad[33]"
0.939541372600518,0.939700208290069,0.0190870178483916,0.90177597449216,0.975982534364604,1.0037640358217,"phi.ad[34]",1995,"phi.ad[34]"
0.850467933492362,0.850088956083818,0.0233291568867165,0.8061527303746,0.897758698343378,1.01082705235107,"phi.ad[35]",1996,"phi.ad[35]"
0.913013850759385,0.913433129087527,0.0235472061934739,0.865707713066477,0.958007112823298,1.001204281492,"phi.ad[36]",1996,"phi.ad[36]"
0.975447069098219,0.978729002008137,0.0152328569962038,0.937998757155407,0.995797827417398,1.00055172914934,"phi.ad[37]",1997,"phi.ad[37]"
0.839017319185429,0.839092549323043,0.0198054500105262,0.800260275000603,0.877731422285285,1.00754792192994,"phi.ad[38]",1997,"phi.ad[38]"
0.979982908802984,0.981661566630149,0.0106295778117913,0.955610698231736,0.995445826911878,1.00034624457325,"phi.ad[39]",1998,"phi.ad[39]"
0.892155802063391,0.89953327154738,0.0622586621826041,0.754436518479054,0.985819934664738,1.00004174415346,"phi.ad[4]",1980,"phi.ad[4]"
0.944293591339377,0.944579027193499,0.017630562091249,0.909165666050173,0.977959300810496,1.00254671983002,"phi.ad[40]",1998,"phi.ad[40]"
0.991548194719917,0.992621921591281,0.00499583630047557,0.979166639275189,0.998055560948676,1.00103046938647,"phi.ad[41]",1999,"phi.ad[41]"
0.897376897900966,0.918266080143651,0.0798174495971119,0.704691596669099,0.991534565886886,1.00424895944964,"phi.ad[42]",1999,"phi.ad[42]"
0.802468138426835,0.802756459850452,0.0781660222673559,0.649940467870775,0.952530432731628,1.00004619946602,"phi.ad[5]",1981,"phi.ad[5]"
0.928808957462721,0.939230052503845,0.0487033440297658,0.808435407724942,0.990992558159269,1.00000083294885,"phi.ad[6]",1981,"phi.ad[6]"
0.955499368545605,0.963188992447439,0.0315774150476786,0.875363107641064,0.993847034415552,1.00005227560523,"phi.ad[7]",1982,"phi.ad[7]"
0.976412609560774,0.980688361170148,0.016929348135905,0.932285625082672,0.996115623343411,1.00000253687374,"phi.ad[8]",1982,"phi.ad[8]"
0.911470294909442,0.918157115722988,0.0509651268206814,0.798510151721998,0.987844649475206,1.00002692506633,"phi.ad[9]",1983,"phi.ad[9]"
0.92599423724497,0.939256842498061,0.0522343995603454,0.790921259939209,0.987518789272045,0.999990306992893,"phi.juv[1]",2000,"phi.juv[1]"
0.902651821916433,0.918335399905085,0.0653521308697227,0.738520534930251,0.984055962261919,1.00011783585263,"phi.juv[10]",2004,"phi.juv[10]"
0.824414798994114,0.835317021408093,0.0967336167089829,0.616396930835293,0.972266717436833,1.00028831335891,"phi.juv[11]",2005,"phi.juv[11]"
0.64319325977034,0.633200415473573,0.114031953741934,0.446064666532018,0.892700853806027,1.00003975915837,"phi.juv[12]",2005,"phi.juv[12]"
0.715032015552738,0.711936078721675,0.106356799534715,0.515747065317032,0.92649406366882,1.00005363442971,"phi.juv[13]",2006,"phi.juv[13]"
0.789882400485236,0.794733821005682,0.103132089334218,0.582606012066801,0.963672423900546,1.00027375003388,"phi.juv[14]",2006,"phi.juv[14]"
0.800849766479677,0.824304805088048,0.127703975374601,0.517902698097196,0.975222473473607,1.00027064633637,"phi.juv[15]",2007,"phi.juv[15]"
0.920637581292058,0.931625192299917,0.0508703887252978,0.795638250935293,0.986197969975611,1.0001222051046,"phi.juv[16]",2007,"phi.juv[16]"
0.892429813437114,0.90937430571805,0.072474139540562,0.710367323770172,0.983407460647825,1.00008119603649,"phi.juv[17]",2008,"phi.juv[17]"
0.906777950776892,0.921535938176775,0.0626534941558029,0.748435317850187,0.985134300709159,1.00014592018044,"phi.juv[18]",2008,"phi.juv[18]"
0.919647981321977,0.930603268867718,0.0510342321416028,0.794080802930545,0.985697753789042,1.00017629497073,"phi.juv[19]",2009,"phi.juv[19]"
0.751428306725791,0.761712675868904,0.133225465218122,0.477058814704528,0.964003938426302,1.00002339492859,"phi.juv[2]",2000,"phi.juv[2]"
0.619392743744949,0.61584131261527,0.0708218275163038,0.490979217546904,0.768618987737157,1.00021121906136,"phi.juv[20]",2009,"phi.juv[20]"
0.952975299073323,0.959097554395614,0.0285524320131034,0.881260588941195,0.990241556216698,1.00024935834293,"phi.juv[21]",2010,"phi.juv[21]"
0.940366285363353,0.948273708060253,0.0364872880733961,0.849799645095825,0.988127232159754,0.999986049728319,"phi.juv[22]",2010,"phi.juv[22]"
0.49913036598184,0.496697582285622,0.0447822116050569,0.418559800035272,0.594044869377656,1.00012595833662,"phi.juv[23]",2011,"phi.juv[23]"
0.931232110407218,0.942283674866976,0.0463525065222037,0.81322150086639,0.988009362584719,1.0000168669369,"phi.juv[24]",2011,"phi.juv[24]"
0.890984529236221,0.898442935586744,0.057395566003782,0.76232902098946,0.978182141713581,1.00000751197439,"phi.juv[25]",2012,"phi.juv[25]"
0.878674723086193,0.879582306196883,0.0373756035553375,0.798928532208406,0.94852162435708,1.01324928498585,"phi.juv[26]",2012,"phi.juv[26]"
