Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC.ofSD,SSeff,AC.200,psrf,parameter
0.951263300381802,1.02027768377385,1.08275835236175,1.01626678213329,0.0386822985812634,,0.00225714386657623,5.8,294,0.72020083950812,1.09091161334481,lambda[1]
0.935616754257131,0.989765761832891,1.03829539037748,0.987809027412853,0.0266520423029626,,0.00105072172216681,3.9,643,0.533614647990023,1.00720335965984,lambda[2]
1.0038853182165,1.03976301456521,1.06752143469336,1.03836608452766,0.0164653950476563,,0.000583675890769151,3.5,796,0.386323441365051,1.00478640364625,lambda[3]
0.975239326720815,1.00779747683335,1.03517084303732,1.00621263273269,0.0160302963205955,,0.000490904514118601,3.1,1066,0.275556211804398,1.00905743049779,lambda[4]
0.850905475611855,0.904192239504299,0.955776662511104,0.903909047170177,0.0269961808687222,,0.00101917999002441,3.8,702,0.415143760300406,1.00042212869971,lambda[5]
0.918293976502603,0.960669020241515,1.00322404414423,0.960263049008742,0.0217102382288321,,0.000676296004649387,3.1,1031,0.298636847203103,1.00419886728911,lambda[6]
0.949343278335572,0.985304018727337,1.01818398718648,0.984503178215093,0.0176449408613076,,0.000367073461759331,2.1,2311,0.169959538266855,1.00182472827085,lambda[7]
0.996920851653717,1.0352493360591,1.07471010666246,1.0352046636066,0.0199395624219738,,0.000652575872863653,3.3,934,0.346386807559548,1.00586057268093,lambda[8]
0.947858261107759,0.986776787395362,1.02277890514092,0.986635336852604,0.0191187396906852,,0.000397341980973905,2.1,2315,0.212748029402658,1.00130700015162,lambda[9]
0.902576047960174,0.951287955713875,0.998492768668726,0.951100304812405,0.024499555070383,,0.000639176838932164,2.6,1469,0.301230373291634,1.00262668334649,lambda[10]
0.924802891606664,0.969255891611465,1.00951099790071,0.968007115806877,0.0220514129051996,,0.000512057768260027,2.3,1855,0.232771424029758,1.00951728947805,lambda[11]
0.958991028293423,1.00380237447959,1.04618552898635,1.00296424147616,0.0225806185657746,,0.000608518255003088,2.7,1377,0.311453742968896,1.00619518471973,lambda[12]
0.900779180710318,0.938924268193168,0.976201623956183,0.938909625299211,0.0193065363349976,,0.000408124573458615,2.1,2238,0.169324480494419,1.00052784915974,lambda[13]
1.00421404121276,1.03907756557906,1.07241646835477,1.03876456568636,0.017472366673758,,0.000450882512594618,2.6,1502,0.303192957183072,1.00088567523016,lambda[14]
0.942697558014259,0.974989215407448,1.00534611471955,0.974315632620357,0.0160596189642816,,0.00032131438048941,2,2498,0.191045293422373,1.00165738748748,lambda[15]
1.02708664204765,1.04268689382408,1.05701937090492,1.04237257192419,0.00757849098254558,,0.000165057440418943,2.2,2108,0.125143785921091,1.00423103659482,lambda[16]
0.761627618916617,0.824959060714664,0.897346270431523,0.826916965694591,0.0345160598087779,,0.000541182319238676,1.6,4068,0.0807943593534883,1.00013184661035,lambda[17]
