Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC.ofSD,SSeff,AC.200,psrf,parameter
485.701990540485,809.939943328385,1193.89175595939,825.806360637684,184.700792657805,789.404122916059,7.73658362794183,4.2,570,0.451290897384719,1.00097121398673,"Ntot.f[3,25]"
1710.38844175537,2906.83786255583,4236.00191002003,2963.04723001044,663.770289051813,2761.83716413262,31.6726012570847,4.8,439,0.525468347292353,1.00067290721614,"Ntot.f[1,26]"
3307.09505961399,5504.73322116434,7794.72642431666,5534.80736519638,1207.15003603795,5551.60927204464,68.633771322581,5.7,309,0.559736253647275,1.0066155148606,"Ntot.f[2,26]"
443.178229327883,759.689951346618,1127.27758710629,775.23251745256,179.14930004575,733.343707900334,7.49366905007977,4.2,572,0.450676574024506,1.00092550064774,"Ntot.f[3,26]"
1682.55890957405,2892.6084488195,4285.01905829178,2953.19104509175,684.140659678014,2733.40535599238,32.8162206056375,4.8,435,0.527574900719143,1.00063527708811,"Ntot.f[1,27]"
3283.52936691217,5584.86868071616,7915.21154239324,5614.08990896445,1244.03927364725,5693.81442905354,70.7195898632448,5.7,309,0.558028088867625,1.00657109264336,"Ntot.f[2,27]"
416.800969759097,711.962425665809,1079.59578088155,728.134458816063,173.603200271363,676.608654552051,7.27091465082557,4.2,570,0.450010986636057,1.00088145305046,"Ntot.f[3,27]"
1652.12986395251,2879.02344201744,4324.37689403668,2943.37405193416,704.32187978561,2741.19138636731,33.9548982988062,4.8,430,0.529705407271205,1.00059001189436,"Ntot.f[1,28]"
3289.08126263752,5665.48496008587,8049.53931865905,5691.4568191328,1279.57710905889,5767.66449757596,72.7350220934849,5.7,309,0.55676718273684,1.00650610852818,"Ntot.f[2,28]"
373.409288505009,667.514349237544,1012.30135904661,684.164425757169,168.054033765793,646.173072722333,7.04258197782809,4.2,569,0.449394579108087,1.00081749978254,"Ntot.f[3,28]"
1626.17530635315,2864.74479873277,4375.54848220946,2933.46716127452,724.1248549829,2705.91985245743,35.0849078893942,4.8,426,0.531264936892041,1.00056012327028,"Ntot.f[1,29]"
3286.26130233261,5748.56871466893,8174.92834344199,5767.14586618132,1313.24610418713,5974.77763150061,72.2573359645939,5.5,330,0.555622262287744,1.00638685443164,"Ntot.f[2,29]"
349.406090968217,626.604170575244,968.223407533947,643.202876270111,162.665150792713,610.731418627073,6.82294137101579,4.2,568,0.448749242986463,1.00080133907846,"Ntot.f[3,29]"
1581.78323387637,2851.59363088852,4407.87563209483,2924.05594157578,743.56570102426,2724.79628356399,36.172833584411,4.9,423,0.532939328280548,1.00051739324582,"Ntot.f[1,30]"
3314.82456828955,5835.41588842628,8328.17149706326,5841.22632824918,1345.79325236569,6058.09802272665,74.0088704912597,5.5,331,0.554385510871784,1.00627097334217,"Ntot.f[2,30]"
322.507688454752,589.113675531845,920.023278813314,605.152232705102,157.161797967583,551.367722636014,6.5841436611426,4.2,570,0.448141347239822,1.00077438526054,"Ntot.f[3,30]"
1868.80441036935,1869.00022936846,1869.19327903115,1869.00030139615,0.0998106047162565,1869.00028854125,0.000576256795009101,0.6,30000,-0.0132331096264921,0.999970815007999,Ntot.breed[1]
1341,1472,1600,1466.56016666667,66.2210345798039,1474,3.90818270629089,5.9,287,0.629719151953975,1.03448800050466,Ntot.breed[2]
