Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC.ofSD,SSeff,AC.200,psrf,parameter
0.764775581974797,0.861994246756292,0.950579378178509,0.859840828439258,0.0480771455993085,,0.00121034850487017,2.5,1578,0.216172401066021,1.00710545188927,phi.juv[33]
0.718779764068453,0.819482743095204,0.924297959539595,0.819187314264194,0.0525115842285012,,0.00125203301121412,2.4,1759,0.237275367584785,1.00406088121654,phi.juv[34]
0.567034351293999,0.664910891781388,0.764061433793402,0.665112997713945,0.0502638394602494,,0.00165395603847884,3.3,924,0.363049123870145,1.0044392272113,phi.juv[35]
0.688786358418636,0.812852614336951,0.925233740943421,0.809919394780754,0.0610961413963162,,0.00165005451292883,2.7,1371,0.259248472103099,1.01259742005085,phi.juv[36]
0.733349826992661,0.837746870206184,0.937741611168352,0.836831712827759,0.0524172782439817,,0.00122695173586154,2.3,1825,0.216595079613595,1.00285505819984,phi.juv[37]
0.617643024357481,0.718828496553542,0.819021774546746,0.718621565158446,0.0513913727196348,,0.00172471561743334,3.4,888,0.325736341504839,1.00818338172216,phi.juv[38]
0.792811698031999,0.877304711182649,0.954047645727759,0.875171669930015,0.0420169923789271,,0.000953824193130087,2.3,1940,0.221511830626889,1.0025477572146,phi.juv[39]
0.720005029533909,0.814747557666678,0.899461657282287,0.812334271902923,0.0463158261282609,,0.00122071960698168,2.6,1440,0.26833048537124,1.00850644802564,phi.juv[40]
0.7499129963517,0.806465269391594,0.862110182118067,0.805849560019328,0.028799167689277,,0.00112494463987183,3.9,655,0.482643875003224,1.02077602891529,phi.juv[41]
0.7499129963517,0.806465269391594,0.862110182118067,0.805849560019328,0.028799167689277,,0.00112494463987183,3.9,655,0.482643875003224,1.02077602891529,phi.juv[42]
