Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC.ofSD,SSeff,AC.100,psrf,parameter
0.305727759399219,0.313281402703939,0.321074632873715,0.313313318577815,0.00393602673335871,0.313327830471668,3.46395582843002e-05,0.9,12911,0.0507161863902494,1.00015683854566,mean.fec
