Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC.ofSD,SSeff,AC.100,psrf,parameter
0.00171387119738641,0.0073082315070784,0.0151292072033956,0.00789439727674685,0.00368673038961111,0.00645507188781551,1.50510137895991e-05,0.4,60000,0.00369430856061634,1.0000678075844,p.ad[24]
0.400376814546861,0.446117916385223,0.491925111515266,0.446202848367728,0.0233490037382242,0.446995257431488,0.000124590421825129,0.5,35121,0.0229079900820524,1.00007409270294,p.ad[25]
0.0015326698292128,0.00718576741038814,0.014840394152931,0.00772261845639757,0.00364848042813905,0.00632444475597072,2.60032993841149e-05,0.7,19686,0.0239662911851549,1.00022405990153,p.ad[26]
0.430720056896356,0.456363601167251,0.481852979967698,0.455881000950441,0.0131376118568264,0.456291932858858,0.000272657642586218,2.1,2322,0.323794671348083,1.00067410535656,p.ad[27]
0.414888868840243,0.453712736520265,0.484319952429008,0.452131150336146,0.0176879496580757,0.456462407689888,0.000380861665655061,2.2,2157,0.252252153977599,1.00082342062168,p.ad[28]
0.461840296067168,0.488778409023553,0.51658405089769,0.489114898143693,0.0139059774879753,0.487915738272063,0.000315548504403981,2.3,1942,0.304772019447852,1.00106593950419,p.ad[29]
0.488882918844977,0.520372437048854,0.549873565741471,0.520152879151655,0.0155710709174352,0.520782213454899,0.000231427314866295,1.5,4527,0.185985016697076,1.00061177135171,p.ad[30]
0.437949577580728,0.474710408290333,0.518154177103754,0.476139395278191,0.0204452465405171,0.473607409964058,0.000305699481460539,1.5,4473,0.239993535555312,1.00247768782948,p.ad[31]
0.362038722080483,0.397524602870483,0.433695976153588,0.397597361336547,0.01829344408136,0.397914866553054,0.000356905873407591,2,2627,0.220599716565269,1.00028696187786,p.ad[32]
0.423904679161367,0.459613622391085,0.492595651466602,0.459175827398166,0.0177637919962365,0.460586863420916,0.000223343616857458,1.3,6326,0.173383021567601,1.00032999019608,p.ad[33]
0.435295453532625,0.465510750108081,0.494860580094252,0.465758658550897,0.0151398355703585,0.465615100559422,0.000292147507744431,1.9,2686,0.242558857931526,1.00046710947084,p.ad[34]
0.422894926367238,0.464753891200137,0.505124910952221,0.464602487775133,0.0213072452443875,0.464934371118344,0.000328848182578992,1.5,4198,0.218363433371011,1.00040226649472,p.ad[35]
0.446260602007901,0.486083666096279,0.527636016099067,0.486245737760022,0.0209828786969377,0.485611180199297,0.000416776178243794,2,2535,0.38450455558194,1.00063233147248,p.ad[36]
0.350272297145494,0.379508586964032,0.409249063456369,0.379522545694641,0.0150589735554806,0.379560417752835,0.000244920437084862,1.6,3780,0.197718575961303,0.999997013093152,p.ad[37]
0.484404303720986,0.517216222398234,0.550850960792276,0.51723024963488,0.0169923706088422,0.516903874112322,0.000217751967181737,1.3,6090,0.200281617628816,1.00112547466614,p.ad[38]
0.519434747324739,0.54922663257327,0.58163234852455,0.54957058535123,0.015825132394178,0.54848798856753,0.000195183503641693,1.2,6574,0.19293265521886,1.00051475220519,p.ad[39]
0.686781013099642,0.713384738894225,0.740338671903344,0.713313405972585,0.0137459430358966,0.713878018755677,0.000251246315939832,1.8,2993,0.370305167609742,1.00025560221395,p.ad[40]
0.515337592795116,0.553935221125934,0.594716948037994,0.554850935276204,0.0209182989289653,0.551753933178266,0.000313674917195217,1.5,4447,0.367470165796097,1.00026596563899,p.ad[41]
0.665716083127374,0.695346706244629,0.723695879514414,0.695340237254945,0.0148310406181144,0.695141718642387,0.000298526785728294,2,2468,0.248361059749731,1.00020313133962,p.ad[42]
0.389328208568301,0.428376325716203,0.473913145381227,0.430305764869465,0.0219880269764891,0.425883588973738,0.000183751781044689,0.8,14319,0.0329550113173791,1.00017614725383,p.ad[43]
